2022-07-13 13:46:22 INFO     Starting to create database tables
2022-07-13 13:46:22 INFO     Finished creating database tables
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Larkins', 'given_name': 'Male', 'date_of_birth': '1842-12-29', 'place_of_birth': 'Peebles'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Gray', 'given_name': 'John', 'date_of_birth': '1890-04-06', 'place_of_birth': 'Dalry'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Owens', 'given_name': 'Mary', 'date_of_birth': '10-10-1914', 'place_of_birth': 'Haddington'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Derry', 'given_name': 'Peter', 'date_of_birth': '25-08-1956', 'place_of_birth': 'Hamilton'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Lodge', 'given_name': 'Ruth', 'date_of_birth': '30-06-1956', 'place_of_birth': 'Oban'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Powell', 'given_name': 'Ada', 'date_of_birth': '1887-02-14', 'place_of_birth': 'Crieff'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Lowe', 'given_name': 'Helen', 'date_of_birth': '04-01-1977', 'place_of_birth': 'Kirkcaldy'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'French', 'given_name': 'Alfred', 'date_of_birth': '1880-11-20', 'place_of_birth': 'Ballymena'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Nickolass', 'given_name': 'Sarah', 'date_of_birth': '1857-09-22', 'place_of_birth': 'Fraserburgh'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Ostryzniuk', 'given_name': 'Leanne', 'date_of_birth': '01-09-1976', 'place_of_birth': 'Campbeltown'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Miles', 'given_name': 'Ellen', 'date_of_birth': '1842-09-08', 'place_of_birth': 'Irvine'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Clark', 'given_name': 'Michelle', 'date_of_birth': '23-12-1981', 'place_of_birth': 'Forres'}
